Name,Search,Experiment,Valid
Ki6018_11,S3,BoneMarrow_PXD006475,TRUE
Ki6018_12,S3,BoneMarrow_PXD006475,TRUE
Ki6018_2,S3,BoneMarrow_PXD006475,TRUE
Ki6018_3,S3,BoneMarrow_PXD006475,TRUE
Ki6018_4,S3,BoneMarrow_PXD006475,TRUE
Ki6018_5,S3,BoneMarrow_PXD006475,TRUE
Ki6018_6,S3,BoneMarrow_PXD006475,TRUE
Ki6018_7,S3,BoneMarrow_PXD006475,TRUE
Ki6018_8,S3,BoneMarrow_PXD006475,TRUE
Ki6018_9,S3,BoneMarrow_PXD006475,TRUE
Ki6019_1,S3,BoneMarrow_PXD006475,TRUE
Ki6019_10,S3,BoneMarrow_PXD006475,TRUE
Ki6019_11,S3,BoneMarrow_PXD006475,TRUE
Ki6019_12,S3,BoneMarrow_PXD006475,TRUE
Ki6019_2,S3,BoneMarrow_PXD006475,TRUE
Ki6019_3,S3,BoneMarrow_PXD006475,TRUE
Ki6019_4,S3,BoneMarrow_PXD006475,TRUE
Ki6019_5,S3,BoneMarrow_PXD006475,TRUE
Ki6019_6,S3,BoneMarrow_PXD006475,TRUE
Ki6019_7,S3,BoneMarrow_PXD006475,TRUE
Ki6019_8,S3,BoneMarrow_PXD006475,TRUE
Ki6019_9,S3,BoneMarrow_PXD006475,TRUE
Ki6020_1,S3,BoneMarrow_PXD006475,TRUE
Ki6020_10,S3,BoneMarrow_PXD006475,TRUE
Ki6020_11,S3,BoneMarrow_PXD006475,TRUE
Ki6020_12,S3,BoneMarrow_PXD006475,TRUE
Ki6020_2,S3,BoneMarrow_PXD006475,TRUE
Ki6020_3,S3,BoneMarrow_PXD006475,TRUE
Ki6020_4,S3,BoneMarrow_PXD006475,TRUE
Ki6020_5,S3,BoneMarrow_PXD006475,TRUE
Ki6020_6,S3,BoneMarrow_PXD006475,TRUE
Ki6020_7,S3,BoneMarrow_PXD006475,TRUE
Ki6020_8,S3,BoneMarrow_PXD006475,TRUE
Ki6020_9,S3,BoneMarrow_PXD006475,TRUE
Ki6021_1,S3,BoneMarrow_PXD006475,TRUE
Ki6021_10,S3,BoneMarrow_PXD006475,TRUE
Ki6021_11,S3,BoneMarrow_PXD006475,TRUE
Ki6021_12,S3,BoneMarrow_PXD006475,TRUE
Ki6021_2,S3,BoneMarrow_PXD006475,TRUE
Ki6021_3,S3,BoneMarrow_PXD006475,TRUE
Ki6021_4,S3,BoneMarrow_PXD006475,TRUE
Ki6021_5,S3,BoneMarrow_PXD006475,TRUE
Ki6021_6,S3,BoneMarrow_PXD006475,TRUE
Ki6021_7,S3,BoneMarrow_PXD006475,TRUE
Ki6021_8,S3,BoneMarrow_PXD006475,TRUE
Ki6021_9,S3,BoneMarrow_PXD006475,TRUE
Ki6022_1,S3,BoneMarrow_PXD006475,TRUE
Ki6022_10,S3,BoneMarrow_PXD006475,TRUE
Ki6022_11,S3,BoneMarrow_PXD006475,TRUE
Ki6022_12,S3,BoneMarrow_PXD006475,TRUE
Ki6022_2,S3,BoneMarrow_PXD006475,TRUE
Ki6022_3,S3,BoneMarrow_PXD006475,TRUE
Ki6022_4,S3,BoneMarrow_PXD006475,TRUE
Ki6022_5,S3,BoneMarrow_PXD006475,TRUE
Ki6022_6,S3,BoneMarrow_PXD006475,TRUE
Ki6022_7,S3,BoneMarrow_PXD006475,TRUE
Ki6022_8,S3,BoneMarrow_PXD006475,TRUE
Ki6022_9,S3,BoneMarrow_PXD006475,TRUE
Ki6023_1,S3,BoneMarrow_PXD006475,TRUE
Ki6023_10,S3,BoneMarrow_PXD006475,TRUE
Ki6023_11,S3,BoneMarrow_PXD006475,TRUE
Ki6023_12,S3,BoneMarrow_PXD006475,TRUE
Ki6023_2,S3,BoneMarrow_PXD006475,TRUE
Ki6023_3,S3,BoneMarrow_PXD006475,TRUE
Ki6023_4,S3,BoneMarrow_PXD006475,TRUE
Ki6023_5,S3,BoneMarrow_PXD006475,TRUE
Ki6023_6,S3,BoneMarrow_PXD006475,TRUE
Ki6023_7,S3,BoneMarrow_PXD006475,TRUE
Ki6023_8,S3,BoneMarrow_PXD006475,TRUE
Ki6023_9,S3,BoneMarrow_PXD006475,TRUE
Ki6024_1,S3,BoneMarrow_PXD006475,TRUE
Ki6024_10,S3,BoneMarrow_PXD006475,TRUE
Ki6024_11,S3,BoneMarrow_PXD006475,TRUE
Ki6024_12,S3,BoneMarrow_PXD006475,TRUE
Ki6024_2,S3,BoneMarrow_PXD006475,TRUE
Ki6024_3,S3,BoneMarrow_PXD006475,TRUE
Ki6024_4,S3,BoneMarrow_PXD006475,TRUE
Ki6024_5,S3,BoneMarrow_PXD006475,TRUE
Ki6024_6,S3,BoneMarrow_PXD006475,TRUE
Ki6024_7,S3,BoneMarrow_PXD006475,TRUE
Ki6024_8,S3,BoneMarrow_PXD006475,TRUE
Ki6024_9,S3,BoneMarrow_PXD006475,TRUE
Ki6025_1,S3,BoneMarrow_PXD006475,TRUE
Ki6025_10,S3,BoneMarrow_PXD006475,TRUE
Ki6025_11,S3,BoneMarrow_PXD006475,TRUE
Ki6025_12,S3,BoneMarrow_PXD006475,TRUE
Ki6025_2,S3,BoneMarrow_PXD006475,TRUE
Ki6025_3,S3,BoneMarrow_PXD006475,TRUE
Ki6025_4,S3,BoneMarrow_PXD006475,TRUE
Ki6025_5,S3,BoneMarrow_PXD006475,TRUE
Ki6025_6,S3,BoneMarrow_PXD006475,TRUE
Ki6025_7,S3,BoneMarrow_PXD006475,TRUE
Ki6025_8,S3,BoneMarrow_PXD006475,TRUE
Ki6025_8b,S3,BoneMarrow_PXD006475,TRUE
Ki6025_8c,S3,BoneMarrow_PXD006475,TRUE
Ki6025_9,S3,BoneMarrow_PXD006475,TRUE
Ki6026_1,S3,BoneMarrow_PXD006475,TRUE
Ki6026_10,S3,BoneMarrow_PXD006475,TRUE
Ki6026_11,S3,BoneMarrow_PXD006475,TRUE
Ki6026_12,S3,BoneMarrow_PXD006475,TRUE
Ki6026_2,S3,BoneMarrow_PXD006475,TRUE
Ki6026_3,S3,BoneMarrow_PXD006475,TRUE
Ki6026_4,S3,BoneMarrow_PXD006475,TRUE
Ki6026_5,S3,BoneMarrow_PXD006475,TRUE
Ki6026_6,S3,BoneMarrow_PXD006475,TRUE
Ki6026_7,S3,BoneMarrow_PXD006475,TRUE
Ki6026_8,S3,BoneMarrow_PXD006475,TRUE
Ki6026_9,S3,BoneMarrow_PXD006475,TRUE
Ki6027_1,S3,BoneMarrow_PXD006475,TRUE
Ki6027_10,S3,BoneMarrow_PXD006475,TRUE
Ki6027_11,S3,BoneMarrow_PXD006475,TRUE
Ki6027_12,S3,BoneMarrow_PXD006475,TRUE
Ki6027_2,S3,BoneMarrow_PXD006475,TRUE
Ki6027_3,S3,BoneMarrow_PXD006475,TRUE
Ki6027_4,S3,BoneMarrow_PXD006475,TRUE
Ki6027_5,S3,BoneMarrow_PXD006475,TRUE
Ki6027_6,S3,BoneMarrow_PXD006475,TRUE
Ki6027_7,S3,BoneMarrow_PXD006475,TRUE
Ki6027_8,S3,BoneMarrow_PXD006475,TRUE
Ki6027_9,S3,BoneMarrow_PXD006475,TRUE
Ki6028_1,S3,BoneMarrow_PXD006475,TRUE
Ki6028_10,S3,BoneMarrow_PXD006475,TRUE
Ki6028_11,S3,BoneMarrow_PXD006475,TRUE
Ki6028_12,S3,BoneMarrow_PXD006475,TRUE
Ki6028_2,S3,BoneMarrow_PXD006475,TRUE
Ki6028_3,S3,BoneMarrow_PXD006475,TRUE
Ki6028_4,S3,BoneMarrow_PXD006475,TRUE
Ki6028_5,S3,BoneMarrow_PXD006475,TRUE
Ki6028_6,S3,BoneMarrow_PXD006475,TRUE
Ki6028_7,S3,BoneMarrow_PXD006475,TRUE
Ki6028_8,S3,BoneMarrow_PXD006475,TRUE
Ki6028_9,S3,BoneMarrow_PXD006475,TRUE
Ki7614_A_01,S3,BoneMarrow_PXD006475,TRUE
Ki7614_A_02,S3,BoneMarrow_PXD006475,TRUE
Ki7614_A_03,S3,BoneMarrow_PXD006475,TRUE
Ki7614_A_04,S3,BoneMarrow_PXD006475,TRUE
Ki7614_A_05,S3,BoneMarrow_PXD006475,TRUE
Ki7614_A_06,S3,BoneMarrow_PXD006475,TRUE
Ki7614_A_07,S3,BoneMarrow_PXD006475,TRUE
Ki7614_A_08,S3,BoneMarrow_PXD006475,TRUE
Ki7614_A_09,S3,BoneMarrow_PXD006475,TRUE
Ki7614_A_10,S3,BoneMarrow_PXD006475,TRUE
Ki7614_A_11,S3,BoneMarrow_PXD006475,TRUE
Ki7614_A_12,S3,BoneMarrow_PXD006475,TRUE
Ki7615_A_01,S3,BoneMarrow_PXD006475,TRUE
Ki7615_A_02,S3,BoneMarrow_PXD006475,TRUE
Ki7615_A_03,S3,BoneMarrow_PXD006475,TRUE
Ki7615_A_04,S3,BoneMarrow_PXD006475,TRUE
Ki7615_A_05,S3,BoneMarrow_PXD006475,TRUE
Ki7615_A_06,S3,BoneMarrow_PXD006475,TRUE
Ki7615_A_07,S3,BoneMarrow_PXD006475,TRUE
Ki7615_A_08,S3,BoneMarrow_PXD006475,TRUE
Ki7615_A_09,S3,BoneMarrow_PXD006475,TRUE
Ki7615_A_10,S3,BoneMarrow_PXD006475,TRUE
Ki7615_A_11,S3,BoneMarrow_PXD006475,TRUE
Ki7615_A_12,S3,BoneMarrow_PXD006475,TRUE
Ki7616_A_01,S3,BoneMarrow_PXD006475,TRUE
Ki7616_A_02,S3,BoneMarrow_PXD006475,TRUE
Ki7616_A_03,S3,BoneMarrow_PXD006475,TRUE
Ki7616_A_04,S3,BoneMarrow_PXD006475,TRUE
Ki7616_A_05,S3,BoneMarrow_PXD006475,TRUE
Ki7616_A_06,S3,BoneMarrow_PXD006475,TRUE
Ki7616_A_07,S3,BoneMarrow_PXD006475,TRUE
Ki7616_A_08,S3,BoneMarrow_PXD006475,TRUE
Ki7616_A_09,S3,BoneMarrow_PXD006475,TRUE
Ki7616_A_10,S3,BoneMarrow_PXD006475,TRUE
Ki7616_A_11,S3,BoneMarrow_PXD006475,TRUE
Ki7616_A_12,S3,BoneMarrow_PXD006475,TRUE
Ki7617_A_01,S3,BoneMarrow_PXD006475,TRUE
Ki7617_A_02,S3,BoneMarrow_PXD006475,TRUE
Ki7617_A_03,S3,BoneMarrow_PXD006475,TRUE
Ki7617_A_04,S3,BoneMarrow_PXD006475,TRUE
Ki7617_A_05,S3,BoneMarrow_PXD006475,TRUE
Ki7617_A_06,S3,BoneMarrow_PXD006475,TRUE
Ki7617_A_07,S3,BoneMarrow_PXD006475,TRUE
Ki7617_A_08,S3,BoneMarrow_PXD006475,TRUE
Ki7617_A_09,S3,BoneMarrow_PXD006475,TRUE
Ki7617_A_10,S3,BoneMarrow_PXD006475,TRUE
Ki7617_A_11,S3,BoneMarrow_PXD006475,TRUE
Ki7617_A_12,S3,BoneMarrow_PXD006475,TRUE
Ki7618_A_01,S3,BoneMarrow_PXD006475,TRUE
Ki7618_A_02,S3,BoneMarrow_PXD006475,TRUE
Ki7618_A_03,S3,BoneMarrow_PXD006475,TRUE
Ki7618_A_04,S3,BoneMarrow_PXD006475,TRUE
Ki7618_A_05,S3,BoneMarrow_PXD006475,TRUE
Ki7618_A_06,S3,BoneMarrow_PXD006475,TRUE
Ki7618_A_07,S3,BoneMarrow_PXD006475,TRUE
Ki7618_A_08,S3,BoneMarrow_PXD006475,TRUE
Ki7618_A_09,S3,BoneMarrow_PXD006475,TRUE
Ki7618_A_10,S3,BoneMarrow_PXD006475,TRUE
Ki7618_A_11,S3,BoneMarrow_PXD006475,TRUE
Ki7618_A_12,S3,BoneMarrow_PXD006475,TRUE
Ki7619_A_01,S3,BoneMarrow_PXD006475,TRUE
Ki7619_A_02,S3,BoneMarrow_PXD006475,TRUE
Ki7619_A_03,S3,BoneMarrow_PXD006475,TRUE
Ki7619_A_04,S3,BoneMarrow_PXD006475,TRUE
Ki7619_A_05,S3,BoneMarrow_PXD006475,TRUE
Ki7619_A_06,S3,BoneMarrow_PXD006475,TRUE
Ki7619_A_07,S3,BoneMarrow_PXD006475,TRUE
Ki7619_A_08,S3,BoneMarrow_PXD006475,TRUE
Ki7619_A_09,S3,BoneMarrow_PXD006475,TRUE
Ki7619_A_10,S3,BoneMarrow_PXD006475,TRUE
Ki7619_A_11,S3,BoneMarrow_PXD006475,TRUE
Ki7619_A_12,S3,BoneMarrow_PXD006475,TRUE
20121110_FJ_PC_KOC7C_1_P01,S3,KOC-7C_PXD000901,TRUE
20121110_FJ_PC_KOC7C_1_P02,S3,KOC-7C_PXD000901,TRUE
20121110_FJ_PC_KOC7C_1_P03,S3,KOC-7C_PXD000901,TRUE
20121110_FJ_PC_KOC7C_1_P04,S3,KOC-7C_PXD000901,TRUE
20121110_FJ_PC_KOC7C_1_P05,S3,KOC-7C_PXD000901,TRUE
20121110_FJ_PC_KOC7C_1_P06,S3,KOC-7C_PXD000901,TRUE
20121110_KJ_PC_KOC7C_1_S01,S3,KOC-7C_PXD000901,TRUE
20121110_KJ_PC_KOC7C_1_S02_12,S3,KOC-7C_PXD000901,TRUE
20121110_KJ_PC_KOC7C_1_S03_4_5_6,S3,KOC-7C_PXD000901,TRUE
20121110_KJ_PC_KOC7C_1_S07_8,S3,KOC-7C_PXD000901,TRUE
20121110_KJ_PC_KOC7C_1_S09_10_11,S3,KOC-7C_PXD000901,TRUE
20121110_KJ_PC_KOC7C_1_S13_14,S3,KOC-7C_PXD000901,TRUE
20121110_KJ_PC_KOC7C_1_S15,S3,KOC-7C_PXD000901,TRUE
20121112_FJ_PC_KOC7C_2_P01,S3,KOC-7C_PXD000901,TRUE
20121112_FJ_PC_KOC7C_2_P02,S3,KOC-7C_PXD000901,TRUE
20121112_FJ_PC_KOC7C_2_P03,S3,KOC-7C_PXD000901,TRUE
20121112_FJ_PC_KOC7C_2_P04,S3,KOC-7C_PXD000901,TRUE
20121112_FJ_PC_KOC7C_2_P05,S3,KOC-7C_PXD000901,TRUE
20121112_FJ_PC_KOC7C_2_P06,S3,KOC-7C_PXD000901,TRUE
20121112_KJ_PC_KOC7C_2_S01,S3,KOC-7C_PXD000901,TRUE
20121112_KJ_PC_KOC7C_2_S02_12,S3,KOC-7C_PXD000901,TRUE
20121112_KJ_PC_KOC7C_2_S03_4_5_6,S3,KOC-7C_PXD000901,TRUE
20121112_KJ_PC_KOC7C_2_S07_8,S3,KOC-7C_PXD000901,TRUE
20121112_KJ_PC_KOC7C_2_S09_10_11,S3,KOC-7C_PXD000901,TRUE
20121112_KJ_PC_KOC7C_2_S13_14,S3,KOC-7C_PXD000901,TRUE
20121112_KJ_PC_KOC7C_2_S15,S3,KOC-7C_PXD000901,TRUE
20121113_FJ_PC_KOC7C_3_P01,S3,KOC-7C_PXD000901,TRUE
20121113_FJ_PC_KOC7C_3_P02,S3,KOC-7C_PXD000901,TRUE
20121113_FJ_PC_KOC7C_3_P03,S3,KOC-7C_PXD000901,TRUE
20121113_FJ_PC_KOC7C_3_P04,S3,KOC-7C_PXD000901,TRUE
20121113_FJ_PC_KOC7C_3_P05,S3,KOC-7C_PXD000901,TRUE
20121113_FJ_PC_KOC7C_3_P06,S3,KOC-7C_PXD000901,TRUE
20121114_KJ_PC_KOC7C_3_S01,S3,KOC-7C_PXD000901,TRUE
20121114_KJ_PC_KOC7C_3_S02_12,S3,KOC-7C_PXD000901,TRUE
20121114_KJ_PC_KOC7C_3_S03_4_5_6,S3,KOC-7C_PXD000901,TRUE
20121114_KJ_PC_KOC7C_3_S07_8,S3,KOC-7C_PXD000901,TRUE
20121114_KJ_PC_KOC7C_3_S09_10_11,S3,KOC-7C_PXD000901,TRUE
20121114_KJ_PC_KOC7C_3_S13_14,S3,KOC-7C_PXD000901,TRUE
20121114_KJ_PC_KOC7C_3_S15,S3,KOC-7C_PXD000901,TRUE
20121115_FJ_PC_TOV21_1_P01,S3,TOV-21-Primary_PXD000901,TRUE
20121115_FJ_PC_TOV21_1_P02,S3,TOV-21-Primary_PXD000901,TRUE
20121115_FJ_PC_TOV21_1_P03,S3,TOV-21-Primary_PXD000901,TRUE
20121115_FJ_PC_TOV21_1_P04,S3,TOV-21-Primary_PXD000901,TRUE
20121115_FJ_PC_TOV21_1_P05,S3,TOV-21-Primary_PXD000901,TRUE
20121115_FJ_PC_TOV21_1_P06,S3,TOV-21-Primary_PXD000901,TRUE
20121115_KJ_PC_TOV21_1_S01,S3,TOV-21-Primary_PXD000901,TRUE
20121115_KJ_PC_TOV21_1_S02_12,S3,TOV-21-Primary_PXD000901,TRUE
20121115_KJ_PC_TOV21_1_S03_4_5_6,S3,TOV-21-Primary_PXD000901,TRUE
20121115_KJ_PC_TOV21_1_S07_8,S3,TOV-21-Primary_PXD000901,TRUE
20121115_KJ_PC_TOV21_1_S09_10_11,S3,TOV-21-Primary_PXD000901,TRUE
20121115_KJ_PC_TOV21_1_S13_14,S3,TOV-21-Primary_PXD000901,TRUE
20121115_KJ_PC_TOV21_1_S15,S3,TOV-21-Primary_PXD000901,TRUE
20121117_FJ_PC_TOV21_2_P01,S3,TOV-21-Primary_PXD000901,TRUE
20121117_FJ_PC_TOV21_2_P02,S3,TOV-21-Primary_PXD000901,TRUE
20121117_FJ_PC_TOV21_2_P03,S3,TOV-21-Primary_PXD000901,TRUE
20121117_FJ_PC_TOV21_2_P04,S3,TOV-21-Primary_PXD000901,TRUE
20121117_FJ_PC_TOV21_2_P05,S3,TOV-21-Primary_PXD000901,TRUE
20121117_FJ_PC_TOV21_2_P06,S3,TOV-21-Primary_PXD000901,TRUE
20121117_KJ_PC_TOV21_2_S01,S3,TOV-21-Primary_PXD000901,TRUE
20121117_KJ_PC_TOV21_2_S02_12,S3,TOV-21-Primary_PXD000901,TRUE
20121117_KJ_PC_TOV21_2_S03_4_5_6,S3,TOV-21-Primary_PXD000901,TRUE
20121117_KJ_PC_TOV21_2_S07_8,S3,TOV-21-Primary_PXD000901,TRUE
20121117_KJ_PC_TOV21_2_S09_10_11,S3,TOV-21-Primary_PXD000901,TRUE
20121117_KJ_PC_TOV21_2_S13_14,S3,TOV-21-Primary_PXD000901,TRUE
20121117_KJ_PC_TOV21_2_S15,S3,TOV-21-Primary_PXD000901,TRUE
20121119_FJ_PC_TOV21_3_P01,S3,TOV-21-Primary_PXD000901,TRUE
20121119_FJ_PC_TOV21_3_P02,S3,TOV-21-Primary_PXD000901,TRUE
20121119_FJ_PC_TOV21_3_P03,S3,TOV-21-Primary_PXD000901,TRUE
20121119_FJ_PC_TOV21_3_P04,S3,TOV-21-Primary_PXD000901,TRUE
20121119_FJ_PC_TOV21_3_P05,S3,TOV-21-Primary_PXD000901,TRUE
20121119_FJ_PC_TOV21_3_P06,S3,TOV-21-Primary_PXD000901,TRUE
20121119_KJ_PC_TOV21_3_S01,S3,TOV-21-Primary_PXD000901,TRUE
20121119_KJ_PC_TOV21_3_S02_12,S3,TOV-21-Primary_PXD000901,TRUE
20121119_KJ_PC_TOV21_3_S03_4_5_6,S3,TOV-21-Primary_PXD000901,TRUE
20121119_KJ_PC_TOV21_3_S07_8,S3,TOV-21-Primary_PXD000901,TRUE
20121119_KJ_PC_TOV21_3_S09_10_11,S3,TOV-21-Primary_PXD000901,TRUE
20121119_KJ_PC_TOV21_3_S13_14,S3,TOV-21-Primary_PXD000901,TRUE
20121119_KJ_PC_TOV21_3_S15,S3,TOV-21-Primary_PXD000901,TRUE
20121120_KJ_PC_ES2_1_S01,S3,ES2-Primary_PXD000901,TRUE
20121120_KJ_PC_ES2_1_S02_12,S3,ES2-Primary_PXD000901,TRUE
20121120_KJ_PC_ES2_1_S03_4_5_6,S3,ES2-Primary_PXD000901,TRUE
20121120_KJ_PC_ES2_1_S07_8,S3,ES2-Primary_PXD000901,TRUE
20121120_KJ_PC_ES2_1_S09_10_11,S3,ES2-Primary_PXD000901,TRUE
20121120_KJ_PC_ES2_1_S13_14,S3,ES2-Primary_PXD000901,TRUE
20121120_KJ_PC_ES2_1_S15,S3,ES2-Primary_PXD000901,TRUE
20121122_FJ_PC_ES2_2_P01,S3,ES2-Primary_PXD000901,TRUE
20121122_FJ_PC_ES2_2_P02,S3,ES2-Primary_PXD000901,TRUE
20121122_FJ_PC_ES2_2_P03,S3,ES2-Primary_PXD000901,TRUE
20121122_FJ_PC_ES2_2_P04,S3,ES2-Primary_PXD000901,TRUE
20121122_FJ_PC_ES2_2_P05,S3,ES2-Primary_PXD000901,TRUE
20121122_FJ_PC_ES2_2_P06,S3,ES2-Primary_PXD000901,TRUE
20121122_KJ_PC_ES2_2_S01,S3,ES2-Primary_PXD000901,TRUE
20121122_KJ_PC_ES2_2_S02_12,S3,ES2-Primary_PXD000901,TRUE
20121122_KJ_PC_ES2_2_S03_4_5_6,S3,ES2-Primary_PXD000901,TRUE
20121122_KJ_PC_ES2_2_S07_8,S3,ES2-Primary_PXD000901,TRUE
20121122_KJ_PC_ES2_2_S09_10_11,S3,ES2-Primary_PXD000901,TRUE
20121122_KJ_PC_ES2_2_S13_14,S3,ES2-Primary_PXD000901,TRUE
20121122_KJ_PC_ES2_2_S15,S3,ES2-Primary_PXD000901,TRUE
20121123_FJ_PC_ES2_1_P01,S3,ES2-Primary_PXD000901,TRUE
20121123_FJ_PC_ES2_1_P02,S3,ES2-Primary_PXD000901,TRUE
20121123_FJ_PC_ES2_1_P03,S3,ES2-Primary_PXD000901,TRUE
20121123_FJ_PC_ES2_1_P04,S3,ES2-Primary_PXD000901,TRUE
20121123_FJ_PC_ES2_1_P05,S3,ES2-Primary_PXD000901,TRUE
20121123_FJ_PC_ES2_1_P06,S3,ES2-Primary_PXD000901,TRUE
20121123_KJ_PC_ES2_3_S01,S3,ES2-Primary_PXD000901,TRUE
20121123_KJ_PC_ES2_3_S02_12,S3,ES2-Primary_PXD000901,TRUE
20121123_KJ_PC_ES2_3_S03_4_5_6,S3,ES2-Primary_PXD000901,TRUE
20121123_KJ_PC_ES2_3_S07_8,S3,ES2-Primary_PXD000901,TRUE
20121123_KJ_PC_ES2_3_S09_10_11,S3,ES2-Primary_PXD000901,TRUE
20121123_KJ_PC_ES2_3_S13_14,S3,ES2-Primary_PXD000901,TRUE
20121123_KJ_PC_ES2_3_S15,S3,ES2-Primary_PXD000901,TRUE
20121124_FJ_PC_ES2_3_P01,S3,ES2-Primary_PXD000901,TRUE
20121124_FJ_PC_ES2_3_P02,S3,ES2-Primary_PXD000901,TRUE
20121124_FJ_PC_ES2_3_P03,S3,ES2-Primary_PXD000901,TRUE
20121124_FJ_PC_ES2_3_P04,S3,ES2-Primary_PXD000901,TRUE
20121124_FJ_PC_ES2_3_P05,S3,ES2-Primary_PXD000901,TRUE
20121124_FJ_PC_ES2_3_P06,S3,ES2-Primary_PXD000901,TRUE
20121127_KMJ_PC_OVSAYO_1_S01,S3,OVAS_PXD000901,TRUE
20121127_KMJ_PC_OVSAYO_1_S02_12_121127191024,S3,OVAS_PXD000901,TRUE
20121127_KMJ_PC_OVSAYO_1_S03_4_5_6,S3,OVAS_PXD000901,TRUE
20121127_KMJ_PC_OVSAYO_1_S07_8,S3,OVAS_PXD000901,TRUE
20121127_KMJ_PC_OVSAYO_1_S09_10_11,S3,OVAS_PXD000901,TRUE
20121127_KMJ_PC_OVSAYO_1_S13_14,S3,OVAS_PXD000901,TRUE
20121127_KMJ_PC_OVSAYO_1_S15,S3,OVAS_PXD000901,TRUE
20121128_KMJ_PC_OVSAYO_2_S01,S3,OVAS_PXD000901,TRUE
20121128_KMJ_PC_OVSAYO_2_S02_12,S3,OVAS_PXD000901,TRUE
20121128_KMJ_PC_OVSAYO_2_S03_4_5_6,S3,OVAS_PXD000901,TRUE
20121128_KMJ_PC_OVSAYO_2_S07_8,S3,OVAS_PXD000901,TRUE
20121128_KMJ_PC_OVSAYO_2_S09_10_11,S3,OVAS_PXD000901,TRUE
20121128_KMJ_PC_OVSAYO_2_S13_14,S3,OVAS_PXD000901,TRUE
20121128_KMJ_PC_OVSAYO_2_S15,S3,OVAS_PXD000901,TRUE
20121130_KMJ_PC_OVSAYO_3_S01,S3,OVAS_PXD000901,TRUE
20121130_KMJ_PC_OVSAYO_3_S02_12,S3,OVAS_PXD000901,TRUE
20121130_KMJ_PC_OVSAYO_3_S03_4_5_6,S3,OVAS_PXD000901,TRUE
20121130_KMJ_PC_OVSAYO_3_S07_8,S3,OVAS_PXD000901,TRUE
20121130_KMJ_PC_OVSAYO_3_S09_10_11,S3,OVAS_PXD000901,TRUE
20121130_KMJ_PC_OVSAYO_3_S13_14,S3,OVAS_PXD000901,TRUE
20121130_KMJ_PC_OVSAYO_3_S15,S3,OVAS_PXD000901,TRUE
20121202_FJ_PC_OVSAYO_1_P01,S3,OVAS_PXD000901,TRUE
20121202_FJ_PC_OVSAYO_1_P02,S3,OVAS_PXD000901,TRUE
20121202_FJ_PC_OVSAYO_1_P03,S3,OVAS_PXD000901,TRUE
20121202_FJ_PC_OVSAYO_1_P04,S3,OVAS_PXD000901,TRUE
20121202_FJ_PC_OVSAYO_1_P05,S3,OVAS_PXD000901,TRUE
20121202_FJ_PC_OVSAYO_1_P06,S3,OVAS_PXD000901,TRUE
20121202_KMJ_PC_OVISE_1_S01,S3,OVISE_PXD000901,TRUE
20121202_KMJ_PC_OVISE_1_S02_12,S3,OVISE_PXD000901,TRUE
20121202_KMJ_PC_OVISE_1_S03_4_5_6,S3,OVISE_PXD000901,TRUE
20121202_KMJ_PC_OVISE_1_S07_8,S3,OVISE_PXD000901,TRUE
20121202_KMJ_PC_OVISE_1_S09_10_11,S3,OVISE_PXD000901,TRUE
20121202_KMJ_PC_OVISE_1_S13_14,S3,OVISE_PXD000901,TRUE
20121202_KMJ_PC_OVISE_1_S15,S3,OVISE_PXD000901,TRUE
20121203_KMJ_PC_OVISE_2_S01,S3,OVISE_PXD000901,TRUE
20121203_KMJ_PC_OVISE_2_S02_12,S3,OVISE_PXD000901,TRUE
20121203_KMJ_PC_OVISE_2_S03_4_5_6,S3,OVISE_PXD000901,TRUE
20121203_KMJ_PC_OVISE_2_S07_8,S3,OVISE_PXD000901,TRUE
20121203_KMJ_PC_OVISE_2_S09_10_11,S3,OVISE_PXD000901,TRUE
20121203_KMJ_PC_OVISE_2_S13_14,S3,OVISE_PXD000901,TRUE
20121203_KMJ_PC_OVISE_2_S15,S3,OVISE_PXD000901,TRUE
20121206_KMJ_PC_OVISE_3_S01,S3,OVISE_PXD000901,TRUE
20121206_KMJ_PC_OVISE_3_S02_12,S3,OVISE_PXD000901,TRUE
20121206_KMJ_PC_OVISE_3_S03_4_5_6,S3,OVISE_PXD000901,TRUE
20121206_KMJ_PC_OVISE_3_S07_8,S3,OVISE_PXD000901,TRUE
20121206_KMJ_PC_OVISE_3_S09_10_11,S3,OVISE_PXD000901,TRUE
20121206_KMJ_PC_OVISE_3_S13_14,S3,OVISE_PXD000901,TRUE
20121206_KMJ_PC_OVISE_3_S15,S3,OVISE_PXD000901,TRUE
20121207_FJ_PC_OVSAYO_2_P01,S3,OVAS_PXD000901,TRUE
20121207_FJ_PC_OVSAYO_2_P02,S3,OVAS_PXD000901,TRUE
20121207_FJ_PC_OVSAYO_2_P03,S3,OVAS_PXD000901,TRUE
20121207_FJ_PC_OVSAYO_2_P04,S3,OVAS_PXD000901,TRUE
20121207_FJ_PC_OVSAYO_2_P05,S3,OVAS_PXD000901,TRUE
20121207_FJ_PC_OVSAYO_2_P06,S3,OVAS_PXD000901,TRUE
20121207_KMJ_PC_OVAS_1_S01,S3,OVAS_PXD000901,TRUE
20121207_KMJ_PC_OVAS_1_S02_12,S3,OVAS_PXD000901,TRUE
20121207_KMJ_PC_OVAS_1_S03_4_5_6,S3,OVAS_PXD000901,TRUE
